UserID,RG_case,Missing_Daily_Transactions,First_Deposit_Date,Registration_date,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_s,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zero,euros_per_bet_fixedodds_sqrt_zer,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zero,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zero,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zer,euros_per_bet_liveaction_sqrt_ze,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zer,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,percent_lost_casino_sqrt_zeros,time_to_deposit
7498966,1,0,11/30/2008,11/30/2008,Finland,English,M,1985,23,402.45,77,45,236,0.1906779661,1.7111111111,5.2266233766,257.69,0.6403031432,87.27,10,6,196,0.0306122449,1.6666666667,8.727,77.89,0.8925174745,11345,3544,4,6,0.6666666667,886,3.2011851016,494,0.0435434112,33475.69,13.640303143,22140.89,8.8925174745,36346,7.0435434112,20.061156497,8.7749643874,6.7082039325,15.362291496,0.4366668823,1.308094458,2.2861809589,182.96363027,3.6932781026,9.3418413602,3.1622776602,2.4494897428,14,0.1749635531,1.2909944487,2.9541496238,148.79815187,2.9820324402,106.51291002,59.531504265,2,2.4494897428,0.8164965809,29.765752132,1.7891855973,190.64626931,2.653967485,20.061156497,8.7749643874,6.7082039325,15.362291496,0.4366668823,1.308094458,2.2861809589,182.96363027,3.6932781026,9.3418413602,3.1622776602,2.4494897428,14,0.1749635531,1.2909944487,2.9541496238,148.79815187,2.9820324402,106.51291002,59.531504265,2,2.4494897428,0.8164965809,29.765752132,1.7891855973,190.64626931,2.653967485,0
7500032,0,0,11/30/2008,11/30/2008,Slovenia,Slovenian,M,1989,18,15,1,1,1,1,1,15,-2.25,-0.15,,,,,,,,,,543,30,1,1,1,30,18.1,12,0.0220994475,33215.75,12.85,,,35864,7.0220994475,3.8729833462,1,1,1,1,1,3.8729833462,182.25188614,3.5846896658,,,,,,,,,,23.302360395,5.4772255751,1,1,1,5.4772255751,4.2544094772,189.37792902,2.649924423,3.8729833462,1,1,1,1,1,3.8729833462,182.25188614,3.5846896658,0,0,0,0,0,0,0,0,0,23.302360395,5.4772255751,1,1,1,5.4772255751,4.2544094772,189.37792902,2.649924423,0
7505656,1,0,12/08/2008,12/01/2008,Germany.COM,German,M,1986,22,4105.91,939,224,657,0.3409436834,4.1919642857,4.3726411076,819.24,0.1995270232,12123.53,1190,224,648,0.3456790123,5.3125,10.187840336,1468.52,0.121129737,107482.5,26157,113,397,0.2846347607,231.47787611,4.1091294873,1851,0.0172214081,34037.24,13.199527023,23531.52,8.121129737,37703,7.0172214081,64.077375102,30.643106892,14.966629547,25.632011236,0.5839038306,2.047428701,2.0910861072,184.49184264,3.633115333,110.1069026,34.496376621,14.966629547,25.455844123,0.5879447358,2.3048861143,3.1918396476,153.39986962,2.8497595928,327.84523788,161.73125857,10.630145813,19.924858845,0.533511725,15.214397001,2.0270987858,194.17260363,2.649003852,64.077375102,30.643106892,14.966629547,25.632011236,0.5839038306,2.047428701,2.0910861072,184.49184264,3.633115333,110.1069026,34.496376621,14.966629547,25.455844123,0.5879447358,2.3048861143,3.1918396476,153.39986962,2.8497595928,327.84523788,161.73125857,10.630145813,19.924858845,0.533511725,15.214397001,2.0270987858,194.17260363,2.649003852,7
7505796,1,0,12/02/2008,12/01/2008,Switzerland,Turkish,M,1967,41,9305.0630101,389,158,456,0.3464912281,2.4620253165,23.920470463,2242.0495115,0.2409494174,22889.899447,1664,190,396,0.4797979798,8.7578947368,13.755949187,1522.6679063,0.066521389,31379.35,2580,20,449,0.0445434298,129,12.16253876,4292.85,0.136804937,35460.049512,13.240949417,23585.667906,8.066521389,40144.85,7.136804937,96.462754523,19.723082923,12.56980509,21.354156504,0.5886350551,1.5690842286,4.8908558007,188.30838938,3.6388115391,151.29408266,40.792156109,13.784048752,19.899748742,0.6926745122,2.9593740448,3.708901345,153.57626088,2.8401622117,177.14217454,50.793700397,4.472135955,21.1896201,0.2110531446,11.357816692,3.4874831555,200.36179776,2.6714799151,96.462754523,19.723082923,12.56980509,21.354156504,0.5886350551,1.5690842286,4.8908558007,188.30838938,3.6388115391,151.29408266,40.792156109,13.784048752,19.899748742,0.6926745122,2.9593740448,3.708901345,153.57626088,2.8401622117,177.14217454,50.793700397,4.472135955,21.1896201,0.2110531446,11.357816692,3.4874831555,200.36179776,2.6714799151,1
7507817,0,0,01/24/2009,,.,.,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7509039,1,0,12/05/2008,12/02/2008,Germany.COM,German,M,1984,24,15.7542,7,1,1,1,7,2.2506,15.7542,1,,,,,,,,,,393,139,3,291,0.0103092784,46.333333333,2.8273381295,5,0.0127226463,33233.7542,14,,,35857,7.0127226463,3.9691560816,2.6457513111,1,1,1,2.6457513111,1.5001999867,182.30127317,3.7416573868,,,,,,,,,,19.824227602,11.789826123,1.7320508076,17.058722109,0.1015346165,6.8068592856,1.6814690391,189.35944656,2.6481545737,3.9691560816,2.6457513111,1,1,1,2.6457513111,1.5001999867,182.30127317,3.7416573868,0,0,0,0,0,0,0,0,0,19.824227602,11.789826123,1.7320508076,17.058722109,0.1015346165,6.8068592856,1.6814690391,189.35944656,2.6481545737,3
7511574,0,0,11/07/2009,,.,.,M,,,,,,,,,,,,,,,,,,,,,1026,277,2,2,1,138.5,3.7039711191,86.5,0.0843079922,,,,,35938.5,7.0843079922,,,,,,,,,,,,,,,,,,,32.031234756,16.643316977,1.4142135624,1.4142135624,1,11.768602296,1.9245703726,189.5745236,2.6616363373,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,32.031234756,16.643316977,1.4142135624,1.4142135624,1,11.768602296,1.9245703726,189.5745236,2.6616363373,
7512216,0,0,12/02/2008,12/02/2008,France.COM,French,M,1985,23,130,6,6,439,0.013667426,1,21.666666667,130,1,0.384,1,1,1,1,1,0.384,0.384,1,37785.35,7877,69,561,0.1229946524,114.15942029,4.7969214168,1096.37,0.0290157429,33348,14,22063.384,9,36948.37,7.0290157429,11.401754251,2.4494897428,2.4494897428,20.95232684,0.1169077669,1,4.6547466813,182.61434774,3.7416573868,0.6196773354,1,1,1,1,1,0.6196773354,148.53748348,3,194.38454157,88.752464755,8.3066238629,23.685438565,0.3507059344,10.684541183,2.19018753,192.21958797,2.6512291004,11.401754251,2.4494897428,2.4494897428,20.95232684,0.1169077669,1,4.6547466813,182.61434774,3.7416573868,0.6196773354,1,1,1,1,1,0.6196773354,148.53748348,3,194.38454157,88.752464755,8.3066238629,23.685438565,0.3507059344,10.684541183,2.19018753,192.21958797,2.6512291004,0
7513684,1,0,12/03/2008,12/03/2008,United Kingdom,English,M,1964,44,18.657159834,1,1,3,0.3333333333,1,18.657159834,-5.59714795,-0.3,,,,,,,,,,,,,,,,,,,33212.402852,12.7,,,,,4.3193934567,1,1,1.7320508076,0.5773502692,1,4.3193934567,182.24270315,3.5637059362,,,,,,,,,,,,,,,,,,,4.3193934567,1,1,1.7320508076,0.5773502692,1,4.3193934567,182.24270315,3.5637059362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7515133,1,0,12/09/2008,12/03/2008,Italy.IT,Italian,M,1984,24,41961,447,142,452,0.314159292,3.1478873239,93.872483221,14920.59,0.3555823264,6407,91,39,361,0.108033241,2.3333333333,70.406593407,2487,0.3881691899,,,,,,,,,,48138.59,13.355582326,24550,8.3881691899,,,204.84384296,21.142374512,11.916375288,21.260291625,0.5604991454,1.774228656,9.6887813073,219.40508198,3.6545290157,80.043738044,9.5393920142,6.2449979984,19,0.3286841052,1.5275252317,8.3908636866,156.68439616,2.8962336214,,,,,,,,,,204.84384296,21.142374512,11.916375288,21.260291625,0.5604991454,1.774228656,9.6887813073,219.40508198,3.6545290157,80.043738044,9.5393920142,6.2449979984,19,0.3286841052,1.5275252317,8.3908636866,156.68439616,2.8962336214,0,0,0,0,0,0,0,0,0,6
7517683,0,0,12/04/2008,12/03/2008,Romania,Romanian,M,1989,19,11.732984293,22,7,17,0.4117647059,3.1428571429,0.5333174679,4.5811518325,0.3904506917,17.931937173,9,3,14,0.2142857143,3,1.9924374636,0.1308900524,0.0072992701,,,,,,,,,,33222.581152,13.390450692,22063.13089,8.0072992701,,,3.425344405,4.6904157598,2.6457513111,4.1231056256,0.6416889479,1.7728105209,0.7302858809,182.27062614,3.659296475,4.234611809,3,1.7320508076,3.7416573868,0.4629100499,1.7320508076,1.4115372697,148.53663148,2.8297171714,,,,,,,,,,3.425344405,4.6904157598,2.6457513111,4.1231056256,0.6416889479,1.7728105209,0.7302858809,182.27062614,3.659296475,4.234611809,3,1.7320508076,3.7416573868,0.4629100499,1.7320508076,1.4115372697,148.53663148,2.8297171714,0,0,0,0,0,0,0,0,0,1
7517776,0,0,12/03/2008,12/03/2008,Sweden,English,M,1975,33,10,2,1,1,1,2,5,-15.75,-1.575,77,11,9,35,0.2571428571,1.2222222222,7,35.75,0.4642857143,,,,,,,,,,33202.25,11.425,22098.75,8.4642857143,,,3.1622776602,1.4142135624,1,1,1,1.4142135624,2.2360679775,182.21484572,3.3800887562,8.7749643874,3.3166247904,3,5.9160797831,0.5070925528,1.1055415968,2.6457513111,148.65648321,2.9093445506,,,,,,,,,,3.1622776602,1.4142135624,1,1,1,1.4142135624,2.2360679775,182.21484572,3.3800887562,8.7749643874,3.3166247904,3,5.9160797831,0.5070925528,1.1055415968,2.6457513111,148.65648321,2.9093445506,0,0,0,0,0,0,0,0,0,0
7518223,0,0,12/10/2008,12/03/2008,Portugal,Portuguese,M,1973,35,30,1,1,1,1,1,30,30,1,,,,,,,,,,,,,,,,,,,33248,14,,,,,5.4772255751,1,1,1,1,1,5.4772255751,182.34034112,3.7416573868,,,,,,,,,,,,,,,,,,,5.4772255751,1,1,1,1,1,5.4772255751,182.34034112,3.7416573868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7528655,1,0,12/06/2008,12/05/2008,Belgium,French,M,1979,29,171.62,16,11,555,0.0198198198,1.4545454545,10.72625,-90.53,-0.527502622,4861.9413,661,95,695,0.1366906475,6.9578947368,7.3554331316,844.6213,0.1737209991,,,,,,,,,,33127.47,12.472497378,22907.6213,8.1737209991,,,13.100381674,4,3.3166247904,23.558437979,0.1407828818,1.2060453783,3.2750954185,182.00953272,3.5316423061,69.727622217,25.709920264,9.7467943448,26.362852653,0.369716983,2.6377821625,2.7120901776,151.35263889,2.8589720179,,,,,,,,,,13.100381674,4,3.3166247904,23.558437979,0.1407828818,1.2060453783,3.2750954185,182.00953272,3.5316423061,69.727622217,25.709920264,9.7467943448,26.362852653,0.369716983,2.6377821625,2.7120901776,151.35263889,2.8589720179,0,0,0,0,0,0,0,0,0,1
7529960,0,0,12/05/2008,12/05/2008,Germany.COM,German,M,1978,30,18,3,2,684,0.0029239766,1.5,6,18,1,22,2,2,684,0.0029239766,1,11,22,1,,,,,,,,,,33236,14,22085,9,,,4.2426406871,1.7320508076,1.4142135624,26.153393661,0.054073807,1.2247448714,2.4494897428,182.30743265,3.7416573868,4.6904157598,1.4142135624,1.4142135624,26.153393661,0.054073807,1,3.3166247904,148.61022845,3,,,,,,,,,,4.2426406871,1.7320508076,1.4142135624,26.153393661,0.054073807,1.2247448714,2.4494897428,182.30743265,3.7416573868,4.6904157598,1.4142135624,1.4142135624,26.153393661,0.054073807,1,3.3166247904,148.61022845,3,0,0,0,0,0,0,0,0,0,0
7535456,0,0,12/06/2008,12/06/2008,Germany.COM,German,M,1980,28,408.82,35,23,52,0.4423076923,1.5217391304,11.680571429,93.99,0.2299055819,4245.58,599,65,272,0.2389705882,9.2153846154,7.0877796327,478.06,0.1126018118,,,,,,,,,,33311.99,13.229905582,22541.06,8.1126018118,,,20.219297713,5.9160797831,4.7958315233,7.2111025509,0.6650621718,1.2335879095,3.4176850979,182.51572535,3.6372937168,65.158115381,24.474476501,8.0622577483,16.492422502,0.4888461805,3.035685197,2.6622884203,150.13680428,2.8482629464,,,,,,,,,,20.219297713,5.9160797831,4.7958315233,7.2111025509,0.6650621718,1.2335879095,3.4176850979,182.51572535,3.6372937168,65.158115381,24.474476501,8.0622577483,16.492422502,0.4888461805,3.035685197,2.6622884203,150.13680428,2.8482629464,0,0,0,0,0,0,0,0,0,0
7545239,1,0,12/10/2008,12/08/2008,Czech Republic,Czech,M,1973,35,37.179468788,22,4,321,0.0124610592,5.5,1.689975854,0.0334882313,0.0009007184,1861.6519085,259,18,296,0.0608108108,14.388888889,7.1878452067,44.411793737,0.0238561213,83444.856617,7407,35,483,0.0724637681,211.62857143,11.265675255,940.74094893,0.0112738039,33218.033488,13.000900718,22107.411794,8.0238561213,36792.740949,7.0112738039,6.0974969281,4.6904157598,2,17.916472867,0.1116291144,2.3452078799,1.299990713,182.25815068,3.6056761805,43.146864411,16.093476939,4.2426406871,17.204650534,0.246598481,3.7932688922,2.6810157043,148.68561394,2.8326411918,288.868234,86.063929727,5.9160797831,21.977260976,0.269190951,14.547459277,3.3564378819,191.81433979,2.6478810026,6.0974969281,4.6904157598,2,17.916472867,0.1116291144,2.3452078799,1.299990713,182.25815068,3.6056761805,43.146864411,16.093476939,4.2426406871,17.204650534,0.246598481,3.7932688922,2.6810157043,148.68561394,2.8326411918,288.868234,86.063929727,5.9160797831,21.977260976,0.269190951,14.547459277,3.3564378819,191.81433979,2.6478810026,2
7548307,0,0,12/08/2008,12/08/2008,Germany.COM,German,M,1989,19,71,78,36,502,0.0717131474,2.1666666667,0.9102564103,11.02,0.1552112676,128.51,52,11,505,0.0217821782,4.7272727273,2.4713461538,48.98,0.3811376547,,,,,,,,,,33229.02,13.155211268,22111.98,8.3811376547,,,8.4261497732,8.8317608663,6,22.405356502,0.2677931056,1.4719601444,0.9540735874,182.28828816,3.627011341,11.336225121,7.2111025509,3.3166247904,22.472205054,0.1475878661,2.174229226,1.5720515748,148.70097511,2.8950194567,,,,,,,,,,8.4261497732,8.8317608663,6,22.405356502,0.2677931056,1.4719601444,0.9540735874,182.28828816,3.627011341,11.336225121,7.2111025509,3.3166247904,22.472205054,0.1475878661,2.174229226,1.5720515748,148.70097511,2.8950194567,0,0,0,0,0,0,0,0,0,0
7550492,0,0,12/09/2008,,.,.,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7552632,0,0,12/09/2008,,.,.,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,185.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7556974,0,0,12/09/2008,12/09/2008,Germany.COM,German,M,1986,22,1.29,2,1,1,1,2,0.645,1.29,1,2.6279,1,1,1,1,1,2.6279,-0.5221,-0.198675749,2.07,24,2,14,0.1428571429,12,0.08625,1.85,0.8937198068,33219.29,14,22062.4779,7.8013242513,35853.85,7.8937198068,1.1357816692,1.4142135624,1,1,1,1.4142135624,0.8031189202,182.26159771,3.7416573868,1.621079887,1,1,1,1,1,1.621079887,148.53443338,2.7930850777,1.438749457,4.8989794856,1.4142135624,3.7416573868,0.377964473,3.4641016151,0.2936835031,189.35112886,2.8095764462,1.1357816692,1.4142135624,1,1,1,1.4142135624,0.8031189202,182.26159771,3.7416573868,1.621079887,1,1,1,1,1,1.621079887,148.53443338,2.7930850777,1.438749457,4.8989794856,1.4142135624,3.7416573868,0.377964473,3.4641016151,0.2936835031,189.35112886,2.8095764462,0
7558428,0,0,12/10/2008,12/10/2008,Portugal,Portuguese,M,1969,39,121.6,5,4,130,0.0307692308,1.25,24.32,49.99,0.4111019737,,,,,,,,,,,,,,,,,,,33267.99,13.411101974,,,,,11.027239002,2.2360679775,2,11.401754251,0.1754116039,1.1180339887,4.9315312024,182.39514796,3.6621171436,,,,,,,,,,,,,,,,,,,11.027239002,2.2360679775,2,11.401754251,0.1754116039,1.1180339887,4.9315312024,182.39514796,3.6621171436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559222,1,0,12/10/2008,12/10/2008,France.COM,French,M,1974,34,145,7,3,51,0.0588235294,2.3333333333,20.714285714,83.5,0.575862069,,,,,,,,,,136476,3315,84,289,0.2906574394,39.464285714,41.169230769,-3672,-0.02690583,33301.5,13.575862069,,,32180,6.9730941704,12.041594579,2.6457513111,1.7320508076,7.1414284285,0.242535625,1.5275252317,4.5512949492,182.48698584,3.6845436717,,,,,,,,,,369.42658269,57.576036682,9.1651513899,17,0.5391265523,6.2820606264,6.4163253322,179.38784797,2.6406616918,12.041594579,2.6457513111,1.7320508076,7.1414284285,0.242535625,1.5275252317,4.5512949492,182.48698584,3.6845436717,0,0,0,0,0,0,0,0,0,369.42658269,57.576036682,9.1651513899,17,0.5391265523,6.2820606264,6.4163253322,179.38784797,2.6406616918,0
7561004,1,0,12/10/2008,12/10/2008,Germany.COM,German,M,1981,27,618.26,166,44,364,0.1208791209,3.7727272727,3.7244578313,284.98,0.4609387636,56209.45,1096,100,398,0.2512562814,10.96,51.285994526,-231.33,-0.0041155,,,,,,,,,,33502.98,13.460938764,21831.67,7.9958844998,,,24.864834606,12.884098727,6.6332495807,19.078784028,0.3476767477,1.9423509654,1.9298854451,183.03819274,3.6689152026,237.08532219,33.105890714,10,19.949937343,0.5012547071,3.3105890714,7.1614240571,147.75543983,2.8276995066,,,,,,,,,,24.864834606,12.884098727,6.6332495807,19.078784028,0.3476767477,1.9423509654,1.9298854451,183.03819274,3.6689152026,237.08532219,33.105890714,10,19.949937343,0.5012547071,3.3105890714,7.1614240571,147.75543983,2.8276995066,0,0,0,0,0,0,0,0,0,0
7563563,0,0,12/10/2008,12/10/2008,Germany.COM,German,M,1953,55,66.3,8,2,2,1,4,8.2875,16.45,0.2481146305,77.76,19,2,2,1,9.5,4.0926315789,5.05,0.0649434156,3.6,8,1,1,1,8,0.45,3,0.8333333333,33234.45,13.24811463,22068.05,8.0649434156,35855,7.8333333333,8.1424811943,2.8284271247,1.4142135624,1.4142135624,1,2,2.8788018341,182.30318154,3.63979596,8.818163074,4.3588989435,1.4142135624,1.4142135624,1,3.0822070015,2.023025353,148.55318913,2.8398844018,1.8973665961,2.8284271247,1,1,1,2.8284271247,0.6708203932,189.35416552,2.7988092706,8.1424811943,2.8284271247,1.4142135624,1.4142135624,1,2,2.8788018341,182.30318154,3.63979596,8.818163074,4.3588989435,1.4142135624,1.4142135624,1,3.0822070015,2.023025353,148.55318913,2.8398844018,1.8973665961,2.8284271247,1,1,1,2.8284271247,0.6708203932,189.35416552,2.7988092706,0
7563659,0,0,12/10/2008,12/10/2008,Spain,Spanish,F,1952,56,14,7,1,1,1,7,2,14,1,1,1,1,1,1,1,1,1,1,23,23,2,2,1,11.5,1,9,0.3913043478,33232,14,22064,9,35861,7.3913043478,3.7416573868,2.6457513111,1,1,1,2.6457513111,1.4142135624,182.29646184,3.7416573868,1,1,1,1,1,1,1,148.53955702,3,4.7958315233,4.7958315233,1.4142135624,1.4142135624,1,3.3911649916,1,189.37000819,2.7186953393,3.7416573868,2.6457513111,1,1,1,2.6457513111,1.4142135624,182.29646184,3.7416573868,1,1,1,1,1,1,1,148.53955702,3,4.7958315233,4.7958315233,1.4142135624,1.4142135624,1,3.3911649916,1,189.37000819,2.7186953393,0
7563763,1,0,01/14/2009,12/10/2008,Belgium,French,M,1984,24,27.23,3,1,1,1,3,9.0766666667,27.23,1,,,,,,,,,,1019.5,146,6,21,0.2857142857,24.333333333,6.9828767123,-69.25,-0.067925454,33245.23,14,,,35782.75,6.9320745463,5.2182372503,1.7320508076,1,1,1,1.7320508076,3.0127506811,182.33274528,3.7416573868,,,,,,,,,,31.929610082,12.083045974,2.4494897428,4.582575695,0.5345224838,4.9328828623,2.6425133325,189.16328925,2.6328833142,5.2182372503,1.7320508076,1,1,1,1.7320508076,3.0127506811,182.33274528,3.7416573868,0,0,0,0,0,0,0,0,0,31.929610082,12.083045974,2.4494897428,4.582575695,0.5345224838,4.9328828623,2.6425133325,189.16328925,2.6328833142,35
7569174,0,0,12/11/2008,12/11/2008,Slovakia,Czech,M,1985,23,36.826897252,43,16,16,1,2.6875,0.856439471,24.217523289,0.6576042267,1.9834783775,3,2,2,1,1.5,0.6611594592,1.9834783775,1,,,,,,,,,,33242.217523,13.657604227,22064.983478,9,,,6.0685168906,6.5574385243,4,4,1,1.6393596311,0.9254401499,182.32448416,3.6956195998,1.4083601732,1.7320508076,1.4142135624,1.4142135624,1,1.2247448714,0.8131171251,148.54286748,3,,,,,,,,,,6.0685168906,6.5574385243,4,4,1,1.6393596311,0.9254401499,182.32448416,3.6956195998,1.4083601732,1.7320508076,1.4142135624,1.4142135624,1,1.2247448714,0.8131171251,148.54286748,3,0,0,0,0,0,0,0,0,0,0
7570099,1,0,12/12/2008,12/12/2008,Hungary,Hungarian,M,1972,36,59.461212456,29,3,5,0.6,9.6666666667,2.0503866364,53.464529206,0.8991496641,,,,,,,,,,2818657.5844,199683,395,698,0.5659025788,505.52658228,14.115661245,41391.681359,0.0146848917,33271.464529,13.899149664,,,77243.681359,7.0146848917,7.7111096774,5.3851648071,1.7320508076,2.2360679775,0.7745966692,3.109126351,1.4319171193,182.40467244,3.7281563358,,,,,,,,,,1678.8858164,446.85903818,19.874606914,26.419689627,0.7522649658,22.483918304,3.7570814797,277.927475,2.6485250408,7.7111096774,5.3851648071,1.7320508076,2.2360679775,0.7745966692,3.109126351,1.4319171193,182.40467244,3.7281563358,0,0,0,0,0,0,0,0,0,1678.8858164,446.85903818,19.874606914,26.419689627,0.7522649658,22.483918304,3.7570814797,277.927475,2.6485250408,0
7574499,1,0,12/13/2008,12/12/2008,Germany.COM,German,M,1983,25,7,7,1,1,1,7,1,7,1,16,4,1,1,1,4,4,-3.2,-0.2,635.24,609,7,292,0.0239726027,87,1.0430870279,69.89,0.1100214092,33225,14,22059.8,7.8,35921.89,7.1100214092,2.6457513111,2.6457513111,1,1,1,2.6457513111,1,182.27726134,3.7416573868,4,2,1,1,1,2,2,148.5254187,2.7928480088,25.203967942,24.677925359,2.6457513111,17.088007491,0.1548308843,9.3273790531,1.0213163212,189.53070991,2.6664623397,2.6457513111,2.6457513111,1,1,1,2.6457513111,1,182.27726134,3.7416573868,4,2,1,1,1,2,2,148.5254187,2.7928480088,25.203967942,24.677925359,2.6457513111,17.088007491,0.1548308843,9.3273790531,1.0213163212,189.53070991,2.6664623397,1
7575110,0,0,12/12/2008,12/12/2008,Portugal,Portuguese,M,1989,19,25,8,3,5,0.6,2.6666666667,3.125,25,1,26.04,17,4,5,0.8,4.25,1.5317647059,7.62,0.2926267281,,,,,,,,,,33243,14,22070.62,8.2926267281,,,5,2.8284271247,1.7320508076,2.2360679775,0.7745966692,1.6329931619,1.767766953,182.32662998,3.7416573868,5.1029403289,4.1231056256,2,2.2360679775,0.894427191,2.0615528128,1.2376448222,148.56183898,2.8796921238,,,,,,,,,,5,2.8284271247,1.7320508076,2.2360679775,0.7745966692,1.6329931619,1.767766953,182.32662998,3.7416573868,5.1029403289,4.1231056256,2,2.2360679775,0.894427191,2.0615528128,1.2376448222,148.56183898,2.8796921238,0,0,0,0,0,0,0,0,0,0
7575369,1,0,12/12/2008,12/12/2008,Germany.COM,German,M,1980,28,5,2,1,1,1,2,2.5,5,1,5,1,1,1,1,1,5,5,1,,,,,,,,,,33223,14,22068,9,,,2.2360679775,1.4142135624,1,1,1,1.4142135624,1.5811388301,182.27177511,3.7416573868,2.2360679775,1,1,1,1,1,2.2360679775,148.55302084,3,,,,,,,,,,2.2360679775,1.4142135624,1,1,1,1.4142135624,1.5811388301,182.27177511,3.7416573868,2.2360679775,1,1,1,1,1,2.2360679775,148.55302084,3,0,0,0,0,0,0,0,0,0,0
7575889,0,0,12/12/2008,12/12/2008,Germany.COM,German,M,1978,30,9,7,2,3,0.6666666667,3.5,1.2857142857,3.9,0.4333333333,,,,,,,,,,,,,,,,,,,33221.9,13.433333333,,,,,3,2.6457513111,1.4142135624,1.7320508076,0.8164965809,1.8708286934,1.133893419,182.26875761,3.665151202,,,,,,,,,,,,,,,,,,,3,2.6457513111,1.4142135624,1.7320508076,0.8164965809,1.8708286934,1.133893419,182.26875761,3.665151202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579093,0,0,12/13/2008,12/13/2008,Spain,Spanish,M,1976,32,48.86,22,9,98,0.0918367347,2.4444444444,2.2209090909,18.13,0.3710601719,90.6,15,2,8,0.25,7.5,6.04,1.87,0.0206401766,,,,,,,,,,33236.13,13.371060172,22064.87,8.0206401766,,,6.9899928469,4.6904157598,3,9.8994949366,0.3030457634,1.5634719199,1.4902714823,182.30778919,3.6566460277,9.5184032274,3.8729833462,1.4142135624,2.8284271247,0.5,2.7386127875,2.4576411455,148.5424855,2.8320734766,,,,,,,,,,6.9899928469,4.6904157598,3,9.8994949366,0.3030457634,1.5634719199,1.4902714823,182.30778919,3.6566460277,9.5184032274,3.8729833462,1.4142135624,2.8284271247,0.5,2.7386127875,2.4576411455,148.5424855,2.8320734766,0,0,0,0,0,0,0,0,0,0
